control_id,item_id,stratum,is_deviation
CTRL-009,CTRL-009-I000031,digital-channel,0
CTRL-009,CTRL-009-I000032,digital-channel,0
CTRL-009,CTRL-009-I000033,digital-channel,1
CTRL-009,CTRL-009-I000034,commercial,0
CTRL-009,CTRL-009-I000035,operations,0
CTRL-009,CTRL-009-I000036,digital-channel,0
CTRL-009,CTRL-009-I000037,commercial,1
CTRL-009,CTRL-009-I000038,commercial,1
CTRL-009,CTRL-009-I000039,operations,0
CTRL-009,CTRL-009-I000040,operations,0
CTRL-009,CTRL-009-I000041,digital-channel,0
CTRL-009,CTRL-009-I000042,operations,1
CTRL-009,CTRL-009-I000043,operations,0
CTRL-009,CTRL-009-I000044,digital-channel,0
CTRL-009,CTRL-009-I000045,digital-channel,0
CTRL-009,CTRL-009-I000046,digital-channel,1
CTRL-009,CTRL-009-I000047,digital-channel,0
CTRL-009,CTRL-009-I000048,operations,0
CTRL-009,CTRL-009-I000049,operations,0
CTRL-009,CTRL-009-I000050,digital-channel,0
CTRL-009,CTRL-009-I000051,operations,0
CTRL-009,CTRL-009-I000052,commercial,0
CTRL-009,CTRL-009-I000053,digital-channel,0
CTRL-009,CTRL-009-I000054,commercial,1
CTRL-009,CTRL-009-I000055,operations,0
CTRL-009,CTRL-009-I000056,commercial,1
CTRL-009,CTRL-009-I000057,operations,1
CTRL-009,CTRL-009-I000058,digital-channel,0
CTRL-009,CTRL-009-I000059,digital-channel,0
CTRL-009,CTRL-009-I000060,commercial,1
CTRL-009,CTRL-009-I000061,operations,0
CTRL-009,CTRL-009-I000062,operations,0
CTRL-009,CTRL-009-I000063,operations,0
CTRL-009,CTRL-009-I000064,digital-channel,0
CTRL-009,CTRL-009-I000065,operations,1
CTRL-009,CTRL-009-I000066,digital-channel,1
CTRL-009,CTRL-009-I000067,digital-channel,1
CTRL-009,CTRL-009-I000068,operations,0
CTRL-009,CTRL-009-I000069,commercial,0
CTRL-009,CTRL-009-I000070,operations,0
CTRL-009,CTRL-009-I000071,digital-channel,0
CTRL-009,CTRL-009-I000072,digital-channel,1
CTRL-009,CTRL-009-I000073,operations,1
CTRL-009,CTRL-009-I000074,commercial,0
CTRL-009,CTRL-009-I000075,operations,0
CTRL-009,CTRL-009-I000076,commercial,0
CTRL-009,CTRL-009-I000077,operations,0
CTRL-009,CTRL-009-I000078,operations,0
CTRL-009,CTRL-009-I000079,digital-channel,0
CTRL-009,CTRL-009-I000080,digital-channel,1
CTRL-009,CTRL-009-I000081,operations,0
CTRL-009,CTRL-009-I000082,operations,0
CTRL-009,CTRL-009-I000083,digital-channel,1
CTRL-009,CTRL-009-I000084,commercial,0
CTRL-009,CTRL-009-I000085,commercial,0
CTRL-009,CTRL-009-I000086,digital-channel,0
CTRL-009,CTRL-009-I000087,operations,0
CTRL-009,CTRL-009-I000088,operations,0
CTRL-009,CTRL-009-I000089,commercial,1
CTRL-009,CTRL-009-I000090,operations,0
CTRL-009,CTRL-009-I000091,digital-channel,0
CTRL-009,CTRL-009-I000092,digital-channel,0
CTRL-009,CTRL-009-I000093,digital-channel,0
CTRL-009,CTRL-009-I000094,digital-channel,0
CTRL-009,CTRL-009-I000095,operations,0
CTRL-009,CTRL-009-I000096,commercial,0
CTRL-009,CTRL-009-I000097,operations,0
CTRL-009,CTRL-009-I000098,digital-channel,0
CTRL-009,CTRL-009-I000099,commercial,0
CTRL-009,CTRL-009-I000100,operations,0
CTRL-009,CTRL-009-I000101,digital-channel,1
CTRL-009,CTRL-009-I000102,digital-channel,0
CTRL-009,CTRL-009-I000103,operations,1
CTRL-009,CTRL-009-I000104,operations,1
CTRL-009,CTRL-009-I000105,commercial,0
CTRL-009,CTRL-009-I000106,commercial,0
CTRL-009,CTRL-009-I000107,digital-channel,1
CTRL-009,CTRL-009-I000108,digital-channel,0
CTRL-009,CTRL-009-I000109,commercial,1
CTRL-009,CTRL-009-I000110,operations,1
CTRL-009,CTRL-009-I000111,digital-channel,0
CTRL-009,CTRL-009-I000112,digital-channel,0
CTRL-009,CTRL-009-I000113,digital-channel,0
CTRL-009,CTRL-009-I000114,operations,0
CTRL-009,CTRL-009-I000115,digital-channel,0
CTRL-009,CTRL-009-I000116,digital-channel,0
CTRL-009,CTRL-009-I000117,operations,0
CTRL-009,CTRL-009-I000118,digital-channel,0
CTRL-009,CTRL-009-I000119,operations,0
CTRL-009,CTRL-009-I000120,operations,0
CTRL-009,CTRL-009-I000121,operations,1
CTRL-009,CTRL-009-I000122,digital-channel,1
CTRL-009,CTRL-009-I000123,operations,1
CTRL-009,CTRL-009-I000124,operations,0
CTRL-009,CTRL-009-I000125,digital-channel,1
CTRL-009,CTRL-009-I000126,operations,1
CTRL-009,CTRL-009-I000127,digital-channel,0
CTRL-009,CTRL-009-I000128,digital-channel,0
CTRL-009,CTRL-009-I000129,operations,0
CTRL-009,CTRL-009-I000130,operations,0
CTRL-009,CTRL-009-I000131,operations,1
CTRL-009,CTRL-009-I000132,digital-channel,0
CTRL-009,CTRL-009-I000133,operations,0
CTRL-009,CTRL-009-I000134,digital-channel,0
CTRL-009,CTRL-009-I000135,digital-channel,0
CTRL-009,CTRL-009-I000136,digital-channel,0
CTRL-009,CTRL-009-I000137,operations,0
CTRL-009,CTRL-009-I000138,commercial,1
CTRL-009,CTRL-009-I000139,operations,0
CTRL-009,CTRL-009-I000140,operations,1
CTRL-009,CTRL-009-I000141,digital-channel,0
CTRL-009,CTRL-009-I000142,operations,0
CTRL-009,CTRL-009-I000143,operations,0
CTRL-009,CTRL-009-I000144,operations,0
CTRL-009,CTRL-009-I000145,commercial,0
CTRL-009,CTRL-009-I000146,commercial,0
CTRL-009,CTRL-009-I000147,digital-channel,0
CTRL-009,CTRL-009-I000148,commercial,0
CTRL-009,CTRL-009-I000149,digital-channel,0
CTRL-009,CTRL-009-I000150,operations,0
CTRL-009,CTRL-009-I000151,digital-channel,0
CTRL-009,CTRL-009-I000152,operations,0
CTRL-009,CTRL-009-I000153,commercial,1
CTRL-009,CTRL-009-I000154,digital-channel,0
CTRL-009,CTRL-009-I000155,operations,0
CTRL-009,CTRL-009-I000156,operations,0
CTRL-009,CTRL-009-I000157,operations,0
CTRL-009,CTRL-009-I000158,operations,0
CTRL-009,CTRL-009-I000159,commercial,0
CTRL-009,CTRL-009-I000160,operations,0
CTRL-009,CTRL-009-I000161,operations,1
CTRL-009,CTRL-009-I000162,operations,1
CTRL-009,CTRL-009-I000163,operations,0
CTRL-009,CTRL-009-I000164,operations,0
CTRL-009,CTRL-009-I000165,digital-channel,0
CTRL-009,CTRL-009-I000166,operations,0
CTRL-009,CTRL-009-I000167,operations,0
CTRL-009,CTRL-009-I000168,commercial,0
CTRL-009,CTRL-009-I000169,commercial,1
CTRL-009,CTRL-009-I000170,operations,0
CTRL-009,CTRL-009-I000171,digital-channel,1
CTRL-009,CTRL-009-I000172,operations,0
CTRL-009,CTRL-009-I000173,digital-channel,0
CTRL-009,CTRL-009-I000174,operations,0
CTRL-009,CTRL-009-I000175,operations,1
CTRL-009,CTRL-009-I000176,digital-channel,0
CTRL-009,CTRL-009-I000177,operations,0
CTRL-009,CTRL-009-I000178,operations,0
CTRL-009,CTRL-009-I000179,commercial,1
CTRL-009,CTRL-009-I000180,operations,0
CTRL-009,CTRL-009-I000181,digital-channel,0
CTRL-009,CTRL-009-I000182,digital-channel,1
CTRL-009,CTRL-009-I000183,commercial,0
CTRL-009,CTRL-009-I000184,digital-channel,0
CTRL-009,CTRL-009-I000185,commercial,1
CTRL-009,CTRL-009-I000186,digital-channel,0
CTRL-009,CTRL-009-I000187,digital-channel,1
CTRL-009,CTRL-009-I000188,commercial,0
CTRL-009,CTRL-009-I000189,operations,0
CTRL-009,CTRL-009-I000190,digital-channel,0
CTRL-009,CTRL-009-I000191,digital-channel,0
CTRL-009,CTRL-009-I000192,operations,1
CTRL-009,CTRL-009-I000193,digital-channel,1
CTRL-009,CTRL-009-I000194,digital-channel,0
CTRL-009,CTRL-009-I000195,digital-channel,0
CTRL-009,CTRL-009-I000196,digital-channel,0
CTRL-009,CTRL-009-I000197,commercial,0
CTRL-009,CTRL-009-I000198,commercial,0
CTRL-009,CTRL-009-I000199,operations,0
CTRL-009,CTRL-009-I000200,commercial,0
CTRL-009,CTRL-009-I000201,digital-channel,0
CTRL-009,CTRL-009-I000202,commercial,0
CTRL-009,CTRL-009-I000203,digital-channel,0
CTRL-009,CTRL-009-I000204,operations,0
CTRL-009,CTRL-009-I000205,commercial,0
CTRL-009,CTRL-009-I000206,commercial,0
CTRL-009,CTRL-009-I000207,operations,1
CTRL-009,CTRL-009-I000208,digital-channel,0
CTRL-009,CTRL-009-I000209,operations,1
CTRL-009,CTRL-009-I000210,digital-channel,0
CTRL-009,CTRL-009-I000211,operations,0
CTRL-009,CTRL-009-I000212,operations,0
CTRL-009,CTRL-009-I000213,digital-channel,0
CTRL-009,CTRL-009-I000214,commercial,0
CTRL-009,CTRL-009-I000215,operations,0
CTRL-009,CTRL-009-I000216,digital-channel,1
CTRL-009,CTRL-009-I000217,operations,1
CTRL-009,CTRL-009-I000218,commercial,1
CTRL-009,CTRL-009-I000219,operations,0
CTRL-009,CTRL-009-I000220,digital-channel,1
CTRL-009,CTRL-009-I000221,digital-channel,0
CTRL-009,CTRL-009-I000222,digital-channel,0
CTRL-009,CTRL-009-I000223,operations,0
CTRL-009,CTRL-009-I000224,commercial,1
CTRL-009,CTRL-009-I000225,digital-channel,0
CTRL-009,CTRL-009-I000226,operations,1
CTRL-009,CTRL-009-I000227,operations,0
CTRL-009,CTRL-009-I000228,operations,0
CTRL-009,CTRL-009-I000229,digital-channel,0
CTRL-009,CTRL-009-I000230,commercial,1
CTRL-009,CTRL-009-I000231,commercial,0
CTRL-009,CTRL-009-I000232,operations,1
CTRL-009,CTRL-009-I000233,digital-channel,0
CTRL-009,CTRL-009-I000234,digital-channel,0
CTRL-009,CTRL-009-I000235,operations,0
CTRL-009,CTRL-009-I000236,operations,0
CTRL-009,CTRL-009-I000237,commercial,1
CTRL-009,CTRL-009-I000238,commercial,1
CTRL-009,CTRL-009-I000239,operations,0
CTRL-009,CTRL-009-I000240,operations,1
CTRL-009,CTRL-009-I000241,operations,0
CTRL-009,CTRL-009-I000242,operations,0
CTRL-009,CTRL-009-I000243,commercial,0
CTRL-009,CTRL-009-I000244,operations,1
CTRL-009,CTRL-009-I000245,commercial,0
CTRL-009,CTRL-009-I000246,digital-channel,1
CTRL-009,CTRL-009-I000247,commercial,0
CTRL-009,CTRL-009-I000248,digital-channel,1
CTRL-009,CTRL-009-I000249,digital-channel,0
CTRL-010,CTRL-010-I000000,operations,0
CTRL-010,CTRL-010-I000001,digital-channel,1
CTRL-010,CTRL-010-I000002,commercial,0
CTRL-010,CTRL-010-I000003,private-client,0
CTRL-010,CTRL-010-I000004,digital-channel,0
CTRL-010,CTRL-010-I000005,operations,0
CTRL-010,CTRL-010-I000006,operations,0
CTRL-010,CTRL-010-I000007,private-client,0
CTRL-010,CTRL-010-I000008,private-client,0
CTRL-010,CTRL-010-I000009,commercial,0
CTRL-010,CTRL-010-I000010,private-client,0
CTRL-010,CTRL-010-I000011,private-client,0
CTRL-010,CTRL-010-I000012,retail-branch,0
CTRL-010,CTRL-010-I000013,operations,0
CTRL-010,CTRL-010-I000014,private-client,0
CTRL-010,CTRL-010-I000015,retail-branch,0
CTRL-010,CTRL-010-I000016,retail-branch,0
CTRL-010,CTRL-010-I000017,digital-channel,1
CTRL-010,CTRL-010-I000018,operations,1
CTRL-010,CTRL-010-I000019,digital-channel,0
CTRL-010,CTRL-010-I000020,operations,0
CTRL-010,CTRL-010-I000021,retail-branch,0
CTRL-010,CTRL-010-I000022,digital-channel,0
CTRL-010,CTRL-010-I000023,commercial,0
CTRL-010,CTRL-010-I000024,operations,0
CTRL-010,CTRL-010-I000025,operations,1
CTRL-010,CTRL-010-I000026,private-client,0
CTRL-010,CTRL-010-I000027,operations,0
CTRL-010,CTRL-010-I000028,digital-channel,0
CTRL-010,CTRL-010-I000029,operations,0
CTRL-010,CTRL-010-I000030,private-client,0
CTRL-010,CTRL-010-I000031,retail-branch,0
CTRL-010,CTRL-010-I000032,commercial,0
CTRL-010,CTRL-010-I000033,commercial,0
CTRL-010,CTRL-010-I000034,private-client,0
CTRL-010,CTRL-010-I000035,commercial,0
CTRL-010,CTRL-010-I000036,retail-branch,0
CTRL-010,CTRL-010-I000037,private-client,0
CTRL-010,CTRL-010-I000038,retail-branch,0
CTRL-010,CTRL-010-I000039,operations,0
CTRL-010,CTRL-010-I000040,digital-channel,0
CTRL-010,CTRL-010-I000041,operations,0
CTRL-010,CTRL-010-I000042,private-client,0
CTRL-010,CTRL-010-I000043,commercial,0
CTRL-010,CTRL-010-I000044,digital-channel,0
CTRL-010,CTRL-010-I000045,digital-channel,0
CTRL-010,CTRL-010-I000046,private-client,0
CTRL-010,CTRL-010-I000047,digital-channel,0
CTRL-010,CTRL-010-I000048,operations,1
CTRL-010,CTRL-010-I000049,digital-channel,1
CTRL-010,CTRL-010-I000050,commercial,0
CTRL-010,CTRL-010-I000051,private-client,0
CTRL-010,CTRL-010-I000052,digital-channel,0
CTRL-010,CTRL-010-I000053,private-client,0
CTRL-010,CTRL-010-I000054,private-client,1
CTRL-010,CTRL-010-I000055,commercial,0
CTRL-010,CTRL-010-I000056,digital-channel,0
CTRL-010,CTRL-010-I000057,digital-channel,0
CTRL-010,CTRL-010-I000058,digital-channel,0
CTRL-010,CTRL-010-I000059,private-client,0
CTRL-010,CTRL-010-I000060,retail-branch,0
CTRL-010,CTRL-010-I000061,private-client,0
CTRL-010,CTRL-010-I000062,private-client,0
CTRL-010,CTRL-010-I000063,operations,0
CTRL-010,CTRL-010-I000064,private-client,0
CTRL-010,CTRL-010-I000065,retail-branch,0
CTRL-010,CTRL-010-I000066,operations,0
CTRL-010,CTRL-010-I000067,digital-channel,0
CTRL-010,CTRL-010-I000068,private-client,0
CTRL-010,CTRL-010-I000069,operations,0
CTRL-010,CTRL-010-I000070,private-client,0
CTRL-010,CTRL-010-I000071,private-client,0
CTRL-010,CTRL-010-I000072,digital-channel,0
CTRL-010,CTRL-010-I000073,private-client,0
CTRL-010,CTRL-010-I000074,digital-channel,0
CTRL-010,CTRL-010-I000075,operations,0
CTRL-010,CTRL-010-I000076,digital-channel,0
CTRL-010,CTRL-010-I000077,private-client,0
CTRL-010,CTRL-010-I000078,private-client,0
CTRL-010,CTRL-010-I000079,retail-branch,0
CTRL-010,CTRL-010-I000080,digital-channel,0
CTRL-010,CTRL-010-I000081,retail-branch,0
CTRL-010,CTRL-010-I000082,digital-channel,0
CTRL-010,CTRL-010-I000083,commercial,0
CTRL-010,CTRL-010-I000084,retail-branch,0
CTRL-010,CTRL-010-I000085,private-client,0
CTRL-010,CTRL-010-I000086,private-client,0
CTRL-010,CTRL-010-I000087,operations,1
CTRL-010,CTRL-010-I000088,operations,0
CTRL-010,CTRL-010-I000089,operations,1
CTRL-010,CTRL-010-I000090,retail-branch,0
CTRL-010,CTRL-010-I000091,private-client,0
CTRL-010,CTRL-010-I000092,private-client,0
CTRL-010,CTRL-010-I000093,digital-channel,1
CTRL-010,CTRL-010-I000094,commercial,0
CTRL-010,CTRL-010-I000095,operations,0
CTRL-010,CTRL-010-I000096,operations,0
CTRL-010,CTRL-010-I000097,digital-channel,1
CTRL-010,CTRL-010-I000098,operations,0
CTRL-010,CTRL-010-I000099,retail-branch,0
CTRL-010,CTRL-010-I000100,digital-channel,0
CTRL-010,CTRL-010-I000101,digital-channel,0
CTRL-010,CTRL-010-I000102,commercial,0
CTRL-010,CTRL-010-I000103,private-client,0
CTRL-010,CTRL-010-I000104,private-client,0
CTRL-010,CTRL-010-I000105,retail-branch,0
CTRL-010,CTRL-010-I000106,operations,0
CTRL-010,CTRL-010-I000107,commercial,0
CTRL-010,CTRL-010-I000108,operations,1
CTRL-010,CTRL-010-I000109,operations,0
CTRL-010,CTRL-010-I000110,digital-channel,0
CTRL-010,CTRL-010-I000111,retail-branch,0
CTRL-010,CTRL-010-I000112,private-client,0
CTRL-010,CTRL-010-I000113,operations,1
CTRL-010,CTRL-010-I000114,private-client,0
CTRL-010,CTRL-010-I000115,commercial,0
CTRL-010,CTRL-010-I000116,retail-branch,1
CTRL-010,CTRL-010-I000117,private-client,0
CTRL-010,CTRL-010-I000118,retail-branch,0
CTRL-010,CTRL-010-I000119,private-client,0
CTRL-010,CTRL-010-I000120,commercial,0
CTRL-010,CTRL-010-I000121,private-client,1
CTRL-010,CTRL-010-I000122,operations,0
CTRL-010,CTRL-010-I000123,private-client,0
CTRL-010,CTRL-010-I000124,operations,0
CTRL-010,CTRL-010-I000125,commercial,0
CTRL-010,CTRL-010-I000126,retail-branch,0
CTRL-010,CTRL-010-I000127,private-client,0
CTRL-010,CTRL-010-I000128,operations,1
CTRL-010,CTRL-010-I000129,commercial,0
CTRL-010,CTRL-010-I000130,operations,0
CTRL-010,CTRL-010-I000131,commercial,0
CTRL-010,CTRL-010-I000132,operations,0
CTRL-010,CTRL-010-I000133,private-client,0
CTRL-010,CTRL-010-I000134,digital-channel,0
CTRL-010,CTRL-010-I000135,operations,0
CTRL-010,CTRL-010-I000136,digital-channel,0
CTRL-010,CTRL-010-I000137,retail-branch,0
CTRL-010,CTRL-010-I000138,digital-channel,0
CTRL-010,CTRL-010-I000139,digital-channel,0
CTRL-010,CTRL-010-I000140,digital-channel,0
CTRL-010,CTRL-010-I000141,digital-channel,1
CTRL-010,CTRL-010-I000142,operations,0
CTRL-010,CTRL-010-I000143,commercial,0
CTRL-010,CTRL-010-I000144,commercial,0
CTRL-010,CTRL-010-I000145,digital-channel,0
CTRL-010,CTRL-010-I000146,commercial,0
CTRL-010,CTRL-010-I000147,private-client,0
CTRL-010,CTRL-010-I000148,operations,0
CTRL-010,CTRL-010-I000149,digital-channel,0
CTRL-010,CTRL-010-I000150,digital-channel,0
CTRL-010,CTRL-010-I000151,digital-channel,0
CTRL-010,CTRL-010-I000152,commercial,0
CTRL-010,CTRL-010-I000153,private-client,0
CTRL-010,CTRL-010-I000154,digital-channel,0
CTRL-010,CTRL-010-I000155,digital-channel,0
CTRL-010,CTRL-010-I000156,commercial,0
CTRL-010,CTRL-010-I000157,private-client,0
CTRL-010,CTRL-010-I000158,digital-channel,0
CTRL-010,CTRL-010-I000159,operations,0
CTRL-010,CTRL-010-I000160,commercial,0
CTRL-010,CTRL-010-I000161,operations,0
CTRL-010,CTRL-010-I000162,private-client,0
CTRL-010,CTRL-010-I000163,commercial,0
CTRL-010,CTRL-010-I000164,commercial,0
CTRL-010,CTRL-010-I000165,operations,0
CTRL-010,CTRL-010-I000166,digital-channel,0
CTRL-010,CTRL-010-I000167,operations,0
CTRL-010,CTRL-010-I000168,operations,1
CTRL-010,CTRL-010-I000169,private-client,0
CTRL-010,CTRL-010-I000170,private-client,0
CTRL-010,CTRL-010-I000171,private-client,0
CTRL-010,CTRL-010-I000172,digital-channel,0
CTRL-010,CTRL-010-I000173,private-client,0
CTRL-010,CTRL-010-I000174,private-client,1
CTRL-010,CTRL-010-I000175,private-client,0
CTRL-010,CTRL-010-I000176,operations,0
CTRL-010,CTRL-010-I000177,retail-branch,0
CTRL-010,CTRL-010-I000178,private-client,0
CTRL-010,CTRL-010-I000179,operations,0
CTRL-010,CTRL-010-I000180,commercial,0
CTRL-010,CTRL-010-I000181,private-client,0
CTRL-010,CTRL-010-I000182,retail-branch,0
CTRL-010,CTRL-010-I000183,operations,0
CTRL-010,CTRL-010-I000184,operations,0
CTRL-010,CTRL-010-I000185,private-client,0
CTRL-010,CTRL-010-I000186,private-client,0
CTRL-010,CTRL-010-I000187,operations,0
CTRL-010,CTRL-010-I000188,digital-channel,0
CTRL-010,CTRL-010-I000189,digital-channel,0
CTRL-010,CTRL-010-I000190,retail-branch,0
CTRL-010,CTRL-010-I000191,private-client,0
CTRL-010,CTRL-010-I000192,retail-branch,0
CTRL-010,CTRL-010-I000193,operations,0
CTRL-010,CTRL-010-I000194,private-client,0
CTRL-010,CTRL-010-I000195,private-client,0
CTRL-010,CTRL-010-I000196,private-client,0
CTRL-010,CTRL-010-I000197,retail-branch,1
CTRL-010,CTRL-010-I000198,operations,0
CTRL-010,CTRL-010-I000199,commercial,0
CTRL-010,CTRL-010-I000200,operations,0
CTRL-010,CTRL-010-I000201,digital-channel,0
CTRL-010,CTRL-010-I000202,operations,0
CTRL-010,CTRL-010-I000203,digital-channel,0
CTRL-010,CTRL-010-I000204,private-client,1
CTRL-010,CTRL-010-I000205,operations,0
CTRL-010,CTRL-010-I000206,commercial,0
CTRL-010,CTRL-010-I000207,commercial,0
CTRL-010,CTRL-010-I000208,private-client,0
CTRL-010,CTRL-010-I000209,private-client,0
CTRL-010,CTRL-010-I000210,digital-channel,0
CTRL-010,CTRL-010-I000211,private-client,0
CTRL-010,CTRL-010-I000212,private-client,0
CTRL-010,CTRL-010-I000213,operations,0
CTRL-010,CTRL-010-I000214,operations,0
CTRL-010,CTRL-010-I000215,operations,0
CTRL-010,CTRL-010-I000216,private-client,0
CTRL-010,CTRL-010-I000217,operations,0
CTRL-010,CTRL-010-I000218,retail-branch,0
CTRL-010,CTRL-010-I000219,operations,0
CTRL-010,CTRL-010-I000220,digital-channel,0
CTRL-010,CTRL-010-I000221,private-client,0
CTRL-010,CTRL-010-I000222,operations,0
CTRL-010,CTRL-010-I000223,private-client,0
CTRL-010,CTRL-010-I000224,operations,0
CTRL-010,CTRL-010-I000225,private-client,0
CTRL-010,CTRL-010-I000226,operations,0
CTRL-010,CTRL-010-I000227,digital-channel,0
CTRL-010,CTRL-010-I000228,private-client,0
CTRL-010,CTRL-010-I000229,commercial,0
CTRL-010,CTRL-010-I000230,retail-branch,0
CTRL-010,CTRL-010-I000231,operations,0
CTRL-010,CTRL-010-I000232,operations,1
CTRL-010,CTRL-010-I000233,operations,0
CTRL-010,CTRL-010-I000234,operations,0
CTRL-010,CTRL-010-I000235,operations,0
CTRL-010,CTRL-010-I000236,private-client,1
CTRL-010,CTRL-010-I000237,digital-channel,0
CTRL-010,CTRL-010-I000238,retail-branch,0
CTRL-010,CTRL-010-I000239,commercial,0
CTRL-010,CTRL-010-I000240,commercial,0
CTRL-010,CTRL-010-I000241,private-client,0
CTRL-010,CTRL-010-I000242,private-client,0
CTRL-010,CTRL-010-I000243,operations,0
CTRL-010,CTRL-010-I000244,operations,0
CTRL-010,CTRL-010-I000245,private-client,0
CTRL-010,CTRL-010-I000246,commercial,0
CTRL-010,CTRL-010-I000247,private-client,0
CTRL-010,CTRL-010-I000248,retail-branch,0
CTRL-010,CTRL-010-I000249,retail-branch,0
CTRL-011,CTRL-011-I000000,private-client,0
CTRL-011,CTRL-011-I000001,commercial,1
CTRL-011,CTRL-011-I000002,private-client,0
CTRL-011,CTRL-011-I000003,retail-branch,0
CTRL-011,CTRL-011-I000004,private-client,1
CTRL-011,CTRL-011-I000005,private-client,0
CTRL-011,CTRL-011-I000006,retail-branch,0
CTRL-011,CTRL-011-I000007,private-client,0
CTRL-011,CTRL-011-I000008,private-client,0
CTRL-011,CTRL-011-I000009,retail-branch,0
CTRL-011,CTRL-011-I000010,retail-branch,0
CTRL-011,CTRL-011-I000011,retail-branch,0
CTRL-011,CTRL-011-I000012,private-client,0
CTRL-011,CTRL-011-I000013,commercial,1
CTRL-011,CTRL-011-I000014,retail-branch,0
CTRL-011,CTRL-011-I000015,retail-branch,0
CTRL-011,CTRL-011-I000016,private-client,0
CTRL-011,CTRL-011-I000017,private-client,0
CTRL-011,CTRL-011-I000018,retail-branch,1
CTRL-011,CTRL-011-I000019,private-client,0
CTRL-011,CTRL-011-I000020,private-client,0
CTRL-011,CTRL-011-I000021,private-client,0
CTRL-011,CTRL-011-I000022,private-client,0
CTRL-011,CTRL-011-I000023,retail-branch,0
CTRL-011,CTRL-011-I000024,commercial,1
CTRL-011,CTRL-011-I000025,private-client,0
CTRL-011,CTRL-011-I000026,retail-branch,0
CTRL-011,CTRL-011-I000027,commercial,1
CTRL-011,CTRL-011-I000028,private-client,0
CTRL-011,CTRL-011-I000029,retail-branch,0
CTRL-011,CTRL-011-I000030,private-client,0
CTRL-011,CTRL-011-I000031,commercial,1
CTRL-011,CTRL-011-I000032,commercial,1
CTRL-011,CTRL-011-I000033,private-client,0
CTRL-011,CTRL-011-I000034,commercial,1
CTRL-011,CTRL-011-I000035,private-client,0
CTRL-011,CTRL-011-I000036,retail-branch,0
CTRL-011,CTRL-011-I000037,private-client,0
CTRL-011,CTRL-011-I000038,private-client,0
CTRL-011,CTRL-011-I000039,commercial,1
CTRL-011,CTRL-011-I000040,private-client,0
CTRL-011,CTRL-011-I000041,private-client,0
CTRL-011,CTRL-011-I000042,commercial,1
CTRL-011,CTRL-011-I000043,commercial,1
CTRL-011,CTRL-011-I000044,private-client,0
CTRL-011,CTRL-011-I000045,private-client,0
CTRL-011,CTRL-011-I000046,private-client,0
CTRL-011,CTRL-011-I000047,commercial,1
CTRL-011,CTRL-011-I000048,private-client,0
CTRL-011,CTRL-011-I000049,commercial,1
CTRL-011,CTRL-011-I000050,private-client,0
CTRL-011,CTRL-011-I000051,retail-branch,0
CTRL-011,CTRL-011-I000052,private-client,0
CTRL-011,CTRL-011-I000053,retail-branch,0
CTRL-011,CTRL-011-I000054,commercial,1
CTRL-011,CTRL-011-I000055,commercial,1
CTRL-011,CTRL-011-I000056,retail-branch,0
CTRL-011,CTRL-011-I000057,commercial,1
CTRL-011,CTRL-011-I000058,commercial,1
CTRL-011,CTRL-011-I000059,retail-branch,0
CTRL-011,CTRL-011-I000060,private-client,0
CTRL-011,CTRL-011-I000061,private-client,0
CTRL-011,CTRL-011-I000062,private-client,0
CTRL-011,CTRL-011-I000063,retail-branch,0
CTRL-011,CTRL-011-I000064,commercial,1
CTRL-011,CTRL-011-I000065,private-client,0
CTRL-011,CTRL-011-I000066,retail-branch,0
CTRL-011,CTRL-011-I000067,commercial,1
CTRL-011,CTRL-011-I000068,commercial,1
CTRL-011,CTRL-011-I000069,private-client,0
CTRL-011,CTRL-011-I000070,private-client,0
CTRL-011,CTRL-011-I000071,retail-branch,0
CTRL-011,CTRL-011-I000072,commercial,1
CTRL-011,CTRL-011-I000073,private-client,0
CTRL-011,CTRL-011-I000074,commercial,1
CTRL-011,CTRL-011-I000075,commercial,1
CTRL-011,CTRL-011-I000076,commercial,1
CTRL-011,CTRL-011-I000077,commercial,1
CTRL-011,CTRL-011-I000078,retail-branch,0
CTRL-011,CTRL-011-I000079,private-client,0
CTRL-011,CTRL-011-I000080,commercial,1
CTRL-011,CTRL-011-I000081,private-client,0
CTRL-011,CTRL-011-I000082,retail-branch,0
CTRL-011,CTRL-011-I000083,commercial,1
CTRL-011,CTRL-011-I000084,private-client,0
CTRL-011,CTRL-011-I000085,retail-branch,0
CTRL-011,CTRL-011-I000086,commercial,1
CTRL-011,CTRL-011-I000087,retail-branch,0
CTRL-011,CTRL-011-I000088,private-client,0
CTRL-011,CTRL-011-I000089,retail-branch,0
CTRL-011,CTRL-011-I000090,retail-branch,0
CTRL-011,CTRL-011-I000091,private-client,0
CTRL-011,CTRL-011-I000092,commercial,1
CTRL-011,CTRL-011-I000093,retail-branch,0
CTRL-011,CTRL-011-I000094,private-client,0
CTRL-011,CTRL-011-I000095,commercial,1
CTRL-011,CTRL-011-I000096,retail-branch,0
CTRL-011,CTRL-011-I000097,retail-branch,0
CTRL-011,CTRL-011-I000098,retail-branch,0
CTRL-011,CTRL-011-I000099,private-client,0
CTRL-011,CTRL-011-I000100,commercial,1
CTRL-011,CTRL-011-I000101,commercial,1
CTRL-011,CTRL-011-I000102,commercial,1
CTRL-011,CTRL-011-I000103,private-client,0
